id,text,label
467,一、確認捲揚裝置安裝部位之強度，是否符合捲揚裝置之性能需求。,
468,二、確認安裝之結合元件是否結合良好，其強度是否合乎需求。,
469,三、其他保持性能之必要事項。,
470,第 47 條,
471,雇主對局部排氣裝置或除塵裝置，於開始使用、拆卸、改裝或修理時，應依下列規定實施重點檢,
472,查：,
473,一、導管或排氣機粉塵之聚積狀況。,
474,二、導管接合部分之狀況。,
475,三、吸氣及排氣之能力。,
476,四、其他保持性能之必要事項。,
477,第 48 條,
478,雇主對異常氣壓之輸氣設備應依下列規定實施重點檢查：,
479,一、對輸氣設備初次使用或予分解後加以改造、修理或停用一個月以上擬再度使用時，應對該設,
480,備實施重點檢查。,
481,二、於輸氣設備發生故障或因出水或發生其他異常，致高壓室內作業勞工有遭受危險之虞時，應,
482,迅即使勞工自沈箱、壓氣潛盾等撤離，避免危難，應即檢點輸氣設備之有無異常，沈箱等之,
483,有無異常沈降或傾斜及其他必要事項。,
484,第 49 條,
485,雇主對特定化學設備或其附屬設備，於開始使用、改造、修理時，應依下列規定實施重點檢查一,
486,次：,
487,一、特定化學設備或其附屬設備（不含配管）：,
488,（一）內部有無足以形成其損壞原因之物質存在。,
489,（二）內面及外面有無顯著損傷、變形及腐蝕。,
490,（三）蓋、凸緣、閥、旋塞等之狀態。,
491,（四）安全閥、緊急遮斷裝置與其他安全裝置及自動警報裝置之性能。,
492,（五）冷卻、攪拌、壓縮、計測及控制等性能。,
493,（六）備用動力源之性能。,
494,（七）其他為防止丙類第一種物質或丁類物質之漏洩之必要事項。,
495,二、配管：,
496,（一）熔接接頭有無損傷、變形及腐蝕。,
497,（二）凸緣、閥、旋塞等之狀態。,
498,（三）接於配管之蒸氣管接頭有無損傷、變形或腐蝕。,
499,第 四 節 機械、設備之作業檢點,
500,第 50 條,
501,雇主對車輛機械，應每日作業前依下列各項實施檢點：,
502,一、制動器、連結裝置、各種儀器之有無異常。,
503,二、蓄電池、配線、控制裝置之有無異常。,
504,第 50-1 條,
505,雇主對高空工作車，應於每日作業前就其制動裝置、操作裝置及作業裝置之性能實施檢點。,
506,第 51 條,
507,雇主對捲揚裝置應於每日作業前就其制動裝置、安全裝置、控制裝置及鋼索通過部分狀況實施檢,
508,點。,
509,第 52 條,
510,雇主對固定式起重機，應於每日作業前依下列規定實施檢點，對置於瞬間風速可能超過每秒三十,
511,公尺或四級以上地震後之固定式起重機，應實施各部安全狀況之檢點：,
512,一、過捲預防裝置、制動器、離合器及控制裝置性能。,
513,二、直行軌道及吊運車橫行之導軌狀況。,
514,三、鋼索運行狀況。,
515,第 53 條,
516,雇主對移動式起重機，應於每日作業前對過捲預防裝置、過負荷警報裝置、制動器、離合器 、,
517,控制裝置及其他警報裝置之性能實施檢點。,
518,第 54 條,
519,雇主對人字臂起重桿，應於每日作業前依下列規定實施檢點，對置於瞬間風速可能超過每秒三十,
520,公尺（以設於室外者為限）或四級以上地震後之人字臂起重桿，應就其安全狀況實施檢點：,
521,一、過捲預防裝置、制動器、離合器及控制裝置之性能。,
522,二、鋼索通過部分狀況。,
523,第 54-1 條,
524,雇主對營建用或載貨用之升降機，應於每日作業前對搬器及升降路所有出入口門扉之連鎖裝置之,
525,性能實施檢點。,
526,第 55 條,
527,雇主對營建用提升機，應於每日作業前，依下列規定實施檢點：,
528,一、制動器及離合器性能。,
529,二、鋼索通過部分狀況。,
530,第 56 條,
531,雇主對吊籠，應於每日作業前依下列規定實施檢點，如遇強風、大雨、大雪等惡劣氣候後， 應,
532,實施第三款至第五款之檢點：,
533,一、鋼索及其緊結狀態有無異常。,
534,二、扶手等有無脫離。,
535,三、過捲預防裝置、制動器、控制裝置及其他安全裝置之機能有無異常。,
536,四、升降裝置之擋齒機能。,
537,五、鋼索通過部分狀況。,
538,第 57 條,
539,雇主對簡易提升機，應於每日作業前對制動性能實施檢點。,
540,第 58 條,
541,雇主對第十六條、第十九條至第二十五條及第五十二條至前條規定之起重機械使用之吊掛用鋼,
542,索、吊鏈、纖維索、吊鉤、吊索、鏈環等用具，應於每日作業前實施檢點。,
543,第 59 條,
544,雇主對第二十六條之衝剪機械，應於每日作業前依下列規定，實施檢點：,
545,一、離合器及制動器之機能。,
546,二、曲柄軸、飛輪、滑塊、連桿、連接螺栓之有無鬆懈狀況。,
547,三、一行程一停止機構及緊急制動裝置之機能。,
548,四、安全裝置之性能。,
549,五、電氣、儀表。,
550,第 60 條,
551,雇主對工業用機器人應於每日作業前依下列規定實施檢點；檢點時應儘可能在可動範圍外為之：,
552,一、制動裝置之機能。,
553,二、緊急停止裝置之機能。,
554,三、接觸防止設施之狀況及該設施與機器人間連鎖裝置之機能。,
555,四、相連機器與機器人間連鎖裝置之機能。,
556,五、外部電線、配管等有無損傷。,
557,六、供輸電壓、油壓及空氣壓有無異常。,
558,七、動作有無異常。,
559,八、有無異常之聲音或振動。,
560,第 61 條,
561,雇主對高壓氣體製造設備，應於使用開始前及使用終了後，檢點該設備有無異常，且應依所製造,
562,之高壓氣體種類及製造設備狀況，一日一次以上就該設備之動作狀況實施檢點。,
563,第 62 條,
564,雇主對高壓氣體消費設備，應於使用開始前及使用終了後，檢點該設備有無異常，一日一次以上,
565,就該設備之動作狀況實施檢點。,
566,第 63 條,
567,雇主對營建工程施工架設備、施工構台、支撐架設備、露天開挖擋土支撐設備、隧道或坑道開挖,
568,支撐設備、沉箱、圍堰及壓氣施工設備、打樁設備等，應於每日作業前及使用終了後，檢點該設,
569,備有無異常或變形。,
570,第 五 節 作業檢點,
571,第 64 條,
572,雇主使勞工從事下列危險性設備作業時，應使該勞工就其作業有關事項實施檢點：,
573,一、鍋爐之操作作業。,
574,二、第一種壓力容器之操作作業。,
575,三、高壓氣體特定設備之操作作業。,
576,四、高壓氣體容器之操作作業。,
577,第 65 條,
578,雇主使勞工從事下列高壓氣體作業時，應使該勞工就其作業有關事項實施檢點：,
579,一、高壓氣體之灌裝作業。,
580,二、高壓氣體容器儲存作業。,
581,三、高壓氣體之運輸作業。,
582,四、高壓氣體之廢棄作業。,
583,第 66 條,
584,雇主使勞工從事工業用機器人之教導及操作作業時，應使該勞工就其作業有關事項實施檢點。,
585,第 67 條,
586,雇主使勞工從事營造作業時，應就下列事項，使該勞工就其作業有關事項實施檢點：,
587,一、打樁設備之組立及操作作業。,
588,二、擋土支撐之組立及拆除作業。,
589,三、露天開挖之作業。,
590,四、隧道、坑道開挖作業。,
591,五、混凝土作業。,
592,六、鋼架施工作業。,
593,七、施工構台之組立及拆除作業。,
594,八、建築物之拆除作業。,
595,九、施工架之組立及拆除作業。,
596,十、模板支撐之組立及拆除作業。,
597,十一、其他營建作業。,
598,第 68 條,
599,雇主使勞工從事缺氧危險或局限空間作業時，應使該勞工就其作業有關事項實施檢點。,
600,第 69 條,
601,雇主使勞工從事下列有害物作業時，應使該勞工就其作業有關事項實施檢點：,
602,一、有機溶劑作業。,
603,二、鉛作業。,
604,三、四烷基鉛作業。,
605,四、特定化學物質作業。,
606,五、粉塵作業。,
607,第 70 條,
608,雇主使勞工從事下列異常氣壓作業時，應使該勞工就其作業有關事項實施檢點：,
609,一、潛水作業。,
610,二、高壓室內作業。,
611,三、沈箱作業。,
612,四、氣壓沈箱、沈筒、潛盾施工等作業。,
613,第 71 條,
614,雇主使勞工從事金屬之熔接、熔斷或加熱作業時，應就下列事項，使該勞工就其作業有關事項實,
615,施檢點：,
616,一、乙炔熔接裝置。,
617,二、氣體集合熔接裝置。,
618,第 72 條,
619,雇主使勞工從事危害性化學品之製造、處置及使用作業時，應使該勞工就其作業有關事項實施檢,
620,點。,
621,第 73 條,
622,雇主使勞工從事林場作業時，應使該勞工就其作業有關事項實施檢點。,
623,第 74 條,
624,雇主使勞工從事船舶清艙解體作業時，應使該勞工就其作業有關事項實施檢點。,
625,第 75 條,
626,雇主使勞工從事碼頭裝卸作業時，應使該勞工就其作業有關事項實施檢點。,
627,第 76 條,
628,（刪除）,
629,第 77 條,
630,雇主使勞工對其作業中之纖維纜索、乾燥室、防護用具、電氣機械器具及自設道路等實施檢點。,
631,第 78 條,
632,雇主依第五十條至第五十六條及第五十八條至第七十七條實施之檢點，其檢點對象、內容，應依,
633,實際需要訂定，以檢點手冊或檢點表等為之。,
634,第 六 節 自動檢查紀錄及必要措施,
635,第 79 條,
636,雇主依第十三條至第六十三條規定實施之自動檢查，應訂定自動檢查計畫。,
637,第 80 條,
638,雇主依第十三條至第四十九條規定實施之定期檢查、重點檢查應就下列事項記錄，並保存三年：,
639,一、檢查年月日。,
640,二、檢查方法。,
641,三、檢查部分。,
642,四、檢查結果。,
643,五、實施檢查者之姓名。,
644,六、依檢查結果應採取改善措施之內容。,
645,第 81 條,
646,1   勞工、主管人員及職業安全衛生管理人員實施檢查、檢點時，發現對勞工有危害之虞者，應即報,
647,告上級主管。,
648,2   雇主依第十三條至第七十七條規定實施自動檢查，發現有異常時，應立即檢修及採取必要措施。,
649,第 82 條,
650,雇主依第十三條至第七十七條規定實施之自動檢查，於其他法令另有規定者外，應依該規定為,
651,之。,
652,第 83 條,
653,雇主依第十三條至第七十七條規定之自動檢查，除依本法所定之其他法令另有規定者外，應指定,
654,具專業知能或操作資格之適當人員為之。,
655,第 84 條,
656,1   事業單位以其事業之全部或部分交付承攬或再承攬時，如該承攬人使用之機械、設備或器具係由,
657,原事業單位提供者，該機械、設備或器具應由原事業單位實施定期檢查及重點檢查。,
658,2   前項定期檢查及重點檢查於有必要時得由承攬人或再承攬人會同實施。,
659,3   第一項之定期檢查及重點檢查如承攬人或再承攬人具有實施之能力時，得以書面約定由承攬人或,
660,再承攬人為之。,
661,第 85 條,
662,1   事業單位承租、承借機械、設備或器具供勞工使用者，應對該機械、設備或器具實施自動檢查。,
663,2   前項自動檢查之定期檢查及重點檢查，於事業單位承租、承借機械、設備或器具時，得以書面約,
664,定由出租、出借人為之。,
665,第 五 章 報告,
666,第 86 條,
667,勞工人數在三十人以上之事業單位，依第二條之一至第三條之一、第六條規定設管理單位或置管,
668,理人員時，應依中央主管機關公告之內容及方式登錄，陳報勞動檢查機構備查。,
669,第 87 條,
670,雇主依第十條規定設委員會時，應製作委員會名冊（如附表三）留存備查。,
671,第 六 章 附則,
672,第 88 條,
673,於本辦法發布日前，依已廢止之工廠安全衛生管理人員設置辦法、勞工安全衛生組織及管理人員,
674,設置辦法及修正前之勞工安全衛生組織管理及自動檢查辦法規定，取得勞工安全衛生管理人員資,
675,格者，於本辦法施行後，其資格不受影響。,
676,第 89 條,
677,（刪除）,
678,第 89-1 條,
679,政府機關（構），對於第二條之一、第三條及第六條之規定，因其他法規限制，得於組織修編完,
680,成前，以報經中央主管機關核定之職業安全衛生管理規章或職業安全衛生管理計畫替代之。,
681,第 89-2 條,
682,雇主依第五條之一、第十二條至第十二條之六及第八十條規定所作之紀錄，應以紙本保存。但以,
683,電子紀錄形式保存，並能隨時調閱查對者，不在此限。,
684,第 90 條,
685,1   本辦法自發布日施行。但除中華民國九十七年一月九日修正發布之第二條之一第一項第一款、第,
686,六條第二項第一款已另定施行日期者外，第二條、第二條之一、第三條、第三條之一、第三條之,
687,二、第五條之一、第六條、第七條、第十條、第十二條之一至第十二條之六規定，自發布後六個,
688,月施行。,
689,2   本辦法中華民國一百零三年六月二十六日修正發布之條文，自一百零三年七月三日施行。,
690,3   本辦法中華民國一百零五年二月十九日修正發布之條文，除第六條之一及第十二條之七規定，自,
691,一百零五年七月一日施行外，自一百零六年一月一日施行。,
692,4   本辦法中華民國一百零九年九月二十四日修正發布之第四條規定，自發布後六個月施行。,
693,5   本辦法中華民國一百十一年一月五日修正發布之第四條規定，自一百十一年一月七日施行。,
1,法規名稱：職業災害勞工保護法,
2,修正日期：民國 107 年 11 月 21 日,
3,第 一 章  總則,
4,第 1 條,
5,為保障職業災害勞工之權益，加強職業災害之預防，促進就業安全及經濟發展，爰制定本法；本,
6,法未規定者，適用其他法律之規定。,
7,第 2 條,
8,本法所稱主管機關：在中央為行政院勞工委員會；在直轄市為直轄市政府；在縣（市）為縣,
9,（市）政府。,
10,第 二 章  經費來源、用途、管理及監督,
11,第 3 條,
12,1   中央主管機關應自勞工保險基金職業災害保險收支結餘提撥專款，作為加強辦理職業災害預防及,
13,補助參加勞工保險而遭遇職業災害勞工之用，不受勞工保險條例第六十七條第二項規定之限制，,
14,其會計業務應單獨辦理。,
15,2   前項專款，除循預算程序由勞工保險基金職業災害保險收支結餘一次提撥之金額外，並按年由上,
16,年度收支結餘提撥百分之四十以上，百分之六十以下之金額。,
17,第 4 條,
18,1   中央主管機關應編列專款預算，作為補助未加入勞工保險而遭遇職業災害勞工之用，其會計業務,
19,應單獨辦理。,
20,2   依第三十三條及第三十四條所處之罰鍰，應撥入前項專款。,
21,第 5 條,
22,1   前二條專款之收支、管理及審核事項，由行政院勞工委員會勞工保險局辦理，並由行政院勞工委,
23,員會勞工保險監理委員會負責監督及審議。,
24,2   勞工保險機構辦理本法規定各項業務所需費用，由依勞工保險條例第六十八條規定編列之預算支,
25,應。,
26,第 6 條,
27,1   未加入勞工保險而遭遇職業災害之勞工，雇主未依勞動基準法規定予以補償時，得比照勞工保險,
28,條例之標準，按最低投保薪資申請職業災害失能、死亡補助。,
29,2   前項補助，應扣除雇主已支付之補償金額。,
30,3   依第一項申請失能補助者，其遺存障害須符合勞工保險失能給付標準表第一等級至第十等級規定,
31,之項目及給付標準。,
32,4   雇主依勞動基準法規定給予職業災害補償時，第一項之補助得予抵充。,
33,第 7 條,
34,勞工因職業災害所致之損害，雇主應負賠償責任。但雇主能證明無過失者，不在此限。,
35,第 8 條,
36,1   勞工保險之被保險人，在保險有效期間，於本法施行後遭遇職業災害，得向勞工保險局申請下列,
37,補助：,
38,一、罹患職業疾病，喪失部分或全部工作能力，經請領勞工保險各項職業災害給付後，得請領生,
39,活津貼。,
40,二、因職業災害致遺存障害，喪失部分或全部工作能力，符合勞工保險失能給付標準表第一等級,
41,至第七等級規定之項目，得請領失能生活津貼。,
42,三、發生職業災害後，參加職業訓練期間，未請領訓練補助津貼或前二款之生活津貼，得請領生,
43,活津貼。,
44,四、因職業災害致遺存障害，必需使用輔助器具，且未依其他法令規定領取器具補助，得請領器,
45,具補助。,
46,五、因職業災害致喪失全部或部分生活自理能力，確需他人照顧，且未依其他法令規定領取有關,
47,補助，得請領看護補助。,
48,六、因職業災害死亡，得給予其家屬必要之補助。,
49,七、其他經中央主管機關核定有關職業災害勞工之補助。,
50,2   勞工保險效力終止後，勞工保險被保險人，經醫師診斷罹患職業疾病，且該職業疾病係於保險有,
51,效期間所致，且未請領勞工保險給付及不能繼續從事工作者，得請領生活津貼。,
52,3   請領第一項第一款、第二款、第五款及前項之補助，合計以五年為限。,
53,4   第一項及第二項補助之條件、標準、申請程序及核發辦法，由中央主管機關定之。,
54,第 9 條,
55,1   未加入勞工保險之勞工，於本法施行後遭遇職業災害，符合前條第一項各款情形之一者，得申請,
56,補助。,
57,2   請領前條第一項第一款、第二款及第五款之補助，合計以三年為限。,
58,3   第一項補助之條件、標準、申請程序及核發辦法，由中央主管機關定之。,
59,第 10 條,
60,1   為加強職業災害預防及職業災害勞工之重建，事業單位、職業訓練機構及相關團體辦理下列事,
61,項，得向勞工保險局申請補助：,
62,一、職業災害之研究。,
63,二、職業疾病之防治。,
64,三、職業疾病醫師及職業衛生護理人員之培訓。,
65,四、安全衛生設施之改善與管理制度之建立及機械本質安全化制度之推動。,
66,五、勞工安全衛生之教育訓練及宣導。,
67,六、職業災害勞工之職業重建。,
68,七、職業災害勞工之職業輔導評量。,
69,八、其他與職業災害預防及職業重建有關之事項。,
70,2   前項補助之條件、標準與申請程序及核發辦法，由中央主管機關定之。,
71,第 三 章  職業疾病認定及鑑定,
72,第 11 條,
73,勞工疑有職業疾病，應經醫師診斷。勞工或雇主對於職業疾病診斷有異議時，得檢附有關資料，,
74,向直轄市、縣（市）主管機關申請認定。,
75,第 12 條,
76,1   直轄市、縣（市）主管機關為認定職業疾病，確保罹患職業疾病勞工之權益，得設置職業疾病認,
77,定委員會。,
78,2   前項職業疾病認定委員會之組織、認定程序及會議，準用第十四條至第十六條之規定。,
79,第 13 條,
80,直轄市、縣（市）主管機關對於職業疾病認定有困難及勞工或雇主對於直轄市、縣（市）主管機,
81,關認定職業疾病之結果有異議，或勞工保險機構於審定職業疾病認有必要時，得檢附有關資料，,
82,向中央主管機關申請鑑定。,
83,第 14 條,
84,1   中央主管機關為鑑定職業疾病，確保罹患職業疾病勞工之權益，應設職業疾病鑑定委員會（以下,
85,簡稱鑑定委員會）。,
86,2   鑑定委員會置委員十三人至十七人，由中央主管機關遴聘下列人員組成之，並指定委員一人為主,
87,任委員：,
88,一、中央主管機關代表二人。,
89,二、行政院衛生署代表一人。,
90,三、職業疾病專門醫師八人至十二人。,
91,四、職業安全衛生專家一人。,
92,五、法律專家一人。,
93,3   委員任期二年，期滿得續聘之；代表機關出任者，應隨其本職進退。,
94,第 15 條,
95,1   鑑定委員會應有委員超過二分之一出席，且出席委員中職業疾病專門醫師應超過二分之一，始得,
96,開會；開會時，委員應親自出席。為提供職業疾病相關資料，鑑定委員會於必要時，得委請有關,
97,醫學會提供資料或於開會時派員列席。,
98,2   鑑定委員會開會時，得視案情需要，另邀請專家、有關人員或機關代表一併列席。,
99,第 16 條,
100,1   中央主管機關受理職業疾病鑑定之申請案件時，應即將有關資料送請鑑定委員會委員作書面審,
101,查，並以各委員意見相同者四分之三以上，決定之。,
102,2   未能依前項做成鑑定決定時，由中央主管機關送請鑑定委員會委員作第二次書面審查，並以各委,
103,員意見相同者三分之二以上，決定之。,
104,3   第二次書面審查未能做成鑑定決定時，由鑑定委員會主任委員召集全體委員開會審查，經出席委,
105,員投票，以委員意見相同者超過二分之一，決定之。,
106,第 17 條,
107,職業疾病鑑定委員會認有必要時，得由中央主管機關安排職業疾病鑑定委員，依勞動檢查法會同,
108,勞動檢查員至勞工工作場所檢查。,
109,第 四 章  促進就業,
110,第 18 條,
111,職業災害勞工經醫療終止後，主管機關得依其意願及工作能力，協助其就業；對於缺乏技能者，,
112,得輔導其參加職業訓練，協助其迅速重返就業場所。,
113,第 19 條,
114,職業訓練機構辦理前條訓練時，應安排適當時數之勞工安全衛生教育訓練課程。,
115,第 20 條,
116,事業單位僱用職業災害勞工，而提供其從事工作必要之輔助設施者，得向勞工保險局申請補助。,
117,但已依身心障礙者保護法有關規定領取補助者，不在此限。,
118,第 21 條,
119,主管機關對於事業單位僱用職業災害勞工績優者，得予以獎勵。,
120,第 五 章  其他保障,
121,第 22 條,
122,職業災害勞工經醫療終止後，直轄市、縣（市）主管機關發現其疑似有身心障礙者，應通知當地,
123,社會行政主管機關主動協助。,
124,第 23 條,
125,非有下列情形之一者，雇主不得預告終止與職業災害勞工之勞動契約：,
126,一、歇業或重大虧損，報經主管機關核定。,
127,二、職業災害勞工經醫療終止後，經公立醫療機構認定身心障礙不堪勝任工作。,
128,三、因天災、事變或其他不可抗力因素，致事業不能繼續經營，報經主管機關核定。,
129,第 24 條,
130,有下列情形之一者，職業災害勞工得終止勞動契約：,
131,一、經公立醫療機構認定身心障礙不堪勝任工作。,
132,二、事業單位改組或轉讓，致事業單位消滅。,
133,三、雇主未依第二十七條規定辦理。,
134,四、對雇主依第二十七條規定安置之工作未能達成協議。,
135,第 25 條,
136,1   雇主依第二十三條第一款、第三款，或勞工依第二十四條第二款至第四款規定終止勞動契約者，,
137,雇主應依勞動基準法之規定，發給勞工資遣費。,
138,2   雇主依第二十三條第二款，或勞工依第二十四條第一款規定終止勞動契約者，雇主應依勞動基準,
139,法之規定，發給勞工退休金。,
140,3   前二項請求權與勞動基準法規定之資遣費，退休金請求權，職業災害勞工應擇一行使。,
141,第 26 條,
142,1   雇主依第二十三條規定預告終止與職業災害勞工之勞動契約時，準用勞動基準法規定預告勞工。,
143,2   職業災害勞工依第二十四條第一款規定終止勞動契約時，準用勞動基準法規定預告雇主。,
144,第 27 條,
145,職業災害勞工經醫療終止後，雇主應按其健康狀況及能力，安置適當之工作，並提供其從事工作,
146,必要之輔助設施。,
147,第 28 條,
148,事業單位改組或轉讓後所留用之勞工，因職業災害致身心障礙、喪失部分或全部工作能力者，其,
149,依法令或勞動契約原有之權益，對新雇主繼續存在。,
150,第 29 條,
151,職業災害未認定前，勞工得依勞工請假規則第四條規定，先請普通傷病假，普通傷病假期滿，雇,
152,主應予留職停薪，如認定結果為職業災害，再以公傷病假處理。,
153,第 30 條,
154,1   參加勞工保險之職業災害勞工，於職業災害醫療期間終止勞動契約並退保者，得以勞工團體或勞,
155,工保險局委託之有關團體為投保單位，繼續參加勞工保險普通事故保險，至符合請領老年給付之,
156,日止，不受勞工保險條例第六條之限制。,
157,2   前項勞工自願繼續參加普通事故保險者，其投保手續、保險效力、投保薪資、保險費、保險給付,
158,等辦法，由中央主管機關定之。,
159,第 31 條,
160,1   事業單位以其工作交付承攬者，承攬人就承攬部分所使用之勞工，應與事業單位連帶負職業災害,
161,補償之責任。再承攬者，亦同。,
162,2   前項事業單位或承攬人，就其所補償之部分，對於職業災害勞工之雇主，有求償權。,
163,3   前二項職業災害補償之標準，依勞動基準法之規定。同一事故，依勞工保險條例或其他法令規,
164,定，已由僱用勞工之雇主支付費用者，得予抵充。,
165,第 32 條,
166,1   因職業災害所提民事訴訟，法院應依職業災害勞工聲請，以裁定准予訴訟救助。但顯無勝訴之望,
167,者，不在此限。,
168,2   職業災害勞工聲請保全或假執行時，法院得減免其供擔保之金額。,
169,第 六 章  罰則,
170,第 33 條,
171,雇主違反第十七條、第二十五條第一項、第二項、第二十七條至第二十九條規定者，主管機關應,
172,通知限期改善，並處新台幣五萬元以上三十萬元以下罰鍰。經限期改善或繼續限期改善，而未如,
173,期改善者，得按次分別處罰，至改善為止。,
174,第 34 條,
175,依法應為所屬勞工辦理加入勞工保險而未辦理之雇主，其勞工發生職業災害事故者，按僱用之日,
176,至事故發生之日應負擔之保險費金額，處以四倍至十倍罰鍰，不適用勞工保險條例第七十二條第,
177,一項有關罰鍰之規定。但勞工因職業災害致死亡或遺存障害符合勞工保險失能給付標準表第一等,
178,級至第十等級規定之項目者，處以第六條補助金額之相同額度之罰鍰。,
179,第 35 條,
180,依本法所處之罰鍰，經限期繳納，屆期仍不繳納者，依法強制執行。,
181,第 七 章  附則,
182,第 36 條,
183,勞工保險局辦理本法規定事項有關單據及業務收支，均免課稅捐。,
184,第 37 條,
185,1   勞工保險局辦理本法有關事項，得設審查委員會。,
186,2   前項委員會組織、職掌等，由中央主管機關定之。,
187,第 38 條,
188,1   本法第十條及第二十條所定補助，經勞工保險局審核後，應提請勞工保險監理委員會審議。,
189,2   勞工保險監理委員會審議前項補助時，應邀請衛生及職業訓練主管機關代表、職業疾病專門醫,
190,師、職業災害勞工團體代表及職業安全衛生專家等列席。,
191,第 39 條,
192,政府應建立工殤紀念碑，定每年四月二十八日為工殤日，推動勞工安全衛生教育。,
193,第 40 條,
194,本法施行細則，由中央主管機關定之。,
195,第 41 條,
196,1   本法自中華民國九十一年四月二十八日起施行。,
197,2   本法修正條文自公布日施行。,
1,法規名稱：職業訓練法,
2,修正日期：民國 104 年 07 月 01 日,
3,第 一 章 總則,
4,第 1 條,
5,為實施職業訓練，以培養國家建設技術人力，提高工作技能，促進國民就業，特制定本法。,
6,第 2 條,
7,本法所稱主管機關：在中央為勞動部；在直轄市為直轄市政府；在縣（市）為縣（市）政府。,
8,第 3 條,
9,1   本法所稱職業訓練，指為培養及增進工作技能而依本法實施之訓練。,
10,2   職業訓練之實施，分為養成訓練、技術生訓練、進修訓練及轉業訓練。,
11,3   主管機關得將前項所定養成訓練及轉業訓練之職業訓練事項，委任所屬機關（構）或委託職業訓,
12,練機構、相關機關（構）、學校、團體或事業機構辦理。,
13,4   接受前項委任或委託辦理職業訓練之資格條件、方式及其他應遵行事項之辦法，由中央主管機關,
14,定之。,
15,第 4 條,
16,職業訓練應與職業教育、補習教育及就業服務，配合實施。,
17,第 4-1 條,
18,中央主管機關應協調、整合各中央目的事業主管機關所定之職能基準、訓練課程、能力鑑定規範,
19,與辦理職業訓練等服務資訊，以推動國民就業所需之職業訓練及技能檢定。,
20,第 二 章 職業訓練機構,
21,第 5 條,
22,職業訓練機構包括左列三類：,
23,一、政府機關設立者。,
24,二、事業機構、學校或社團法人等團體附設者。,
25,三、以財團法人設立者。,
26,第 6 條,
27,1   職業訓練機構之設立，應經中央主管機關登記或許可；停辦或解散時，應報中央主管機關核備。,
28,2   職業訓練機構，依其設立目的，辦理訓練；並得接受委託，辦理訓練。,
29,3   職業訓練機構之設立及管理辦法，由中央主管機關定之。,
30,第 三 章 職業訓練之實施,
31,第 一 節 養成訓練,
32,第 7 條,
33,養成訓練，係對十五歲以上或國民中學畢業之國民，所實施有系統之職前訓練。,
34,第 8 條,
35,養成訓練，除本法另有規定外，由職業訓練機構辦理。,
36,第 9 條,
37,經中央主管機關公告職類之養成訓練，應依中央主管機關規定之訓練課程、時數及應具設備辦,
38,理。,
39,第 10 條,
40,養成訓練期滿，經測驗成績及格者，由辦理職業訓練之機關（構）、學校、團體或事業機構發給,
41,結訓證書。,
42,第 二 節 技術生訓練,
43,第 11 條,
44,1   技術生訓練，係事業機構為培養其基層技術人力，招收十五歲以上或國民中學畢業之國民，所實,
45,施之訓練。,
46,2   技術生訓練之職類及標準，由中央主管機關訂定公告之。,
47,第 12 條,
48,事業機構辦理技術生訓練，應先擬訂訓練計畫，並依有關法令規定，與技術生簽訂書面訓練契,
49,約。,
50,第 13 條,
51,主管機關對事業機構辦理技術生訓練，應予輔導及提供技術協助。,
52,第 14 條,
53,技術生訓練期滿，經測驗成績及格者，由事業機構發給結訓證書。,
54,第 三 節 進修訓練,
55,第 15 條,
56,進修訓練，係為增進在職技術員工專業技能與知識，以提高勞動生產力所實施之訓練。,
57,第 16 條,
58,進修訓練，由事業機構自行辦理、委託辦理或指派其參加國內外相關之專業訓練。,
59,第 17 條,
60,事業機構辦理進修訓練，應於年度終了後二個月內將辦理情形，報主管機關備查。,
61,第 四 節 轉業訓練,
62,第 18 條,
63,轉業訓練，係為職業轉換者獲得轉業所需之工作技能與知識，所實施之訓練。,
64,第 19 條,
65,1   主管機關為因應社會經濟變遷，得辦理轉業訓練需要之調查及受理登記，配合社會福利措施，訂,
66,定訓練計畫。,
67,2   主管機關擬定前項訓練計畫時，關於農民志願轉業訓練，應會商農業主管機關訂定。,
68,第 20 條,
69,轉業訓練，除本法另有規定外，由職業訓練機構辦理。,
70,第 五 節 （刪除）,
71,第 21 條,
72,（刪除）,
73,第 22 條,
74,（刪除）,
75,第 23 條,
76,（刪除）,
77,第 四 章 職業訓練師,
78,第 24 條,
79,1   職業訓練師，係指直接擔任職業技能與相關知識教學之人員。,
80,2   職業訓練師之名稱、等級、資格、甄審及遴聘辦法，由中央主管機關定之。,
81,第 25 條,
82,1   職業訓練師經甄審合格者，其在職業訓練機構之教學年資，得與同等學校教師年資相互採計。其,
83,待遇並得比照同等學校教師。,
84,2   前項採計及比照辦法，由中央主管機關會同教育主管機關定之。,
85,第 26 條,
86,1   中央主管機關，得指定職業訓練機構，辦理職業訓練師之養成訓練、補充訓練及進修訓練。,
87,2   前項職業訓練師培訓辦法，由中央主管機關定之。,
88,第 五 章 事業機構辦理訓練之費用,
89,第 27 條,
90,1   應辦職業訓練之事業機構，其每年實支之職業訓練費用，不得低於當年度營業額之規定比率。其,
91,低於規定比率者，應於規定期限內，將差額繳交中央主管機關設置之職業訓練基金，以供統籌辦,
92,理職業訓練之用。,
93,2   前項事業機構之業別、規模、職業訓練費用比率、差額繳納期限及職業訓練基金之設置、管理、,
94,運用辦法，由行政院定之。,
95,第 28 條,
96,1   前條事業機構，支付職業訓練費用之項目如左：,
